wafer_layout,component_sk,ucs_die_x,ucs_die_y,ucs_flash_x,ucs_flash_y,ucs_die_in_flash_x,ucs_die_in_flash_y,ucs_die_origin_x,ucs_die_origin_y,ucs_flash_wafer_layout_sk,ucs_die_wafer_layout_sk,metrology17_site,sort_die_x,sort_die_y,sort_test_flag,wet_flash_x,wet_flash_y
product,90001838,16,11,5,2,1,1,108948.92,52595.41,90172571,96395289,,35,13,T,13,7
product,90001838,16,12,5,2,1,2,108948.92,59154.87,90172571,96395290,,35,12,T,13,7
product,90001838,16,13,5,2,1,3,108948.92,65714.33,90172571,96395291,,35,11,T,13,7
product,90001838,16,14,5,2,1,4,108948.92,72273.79,90172571,96395292,,35,10,T,13,7
product,90001838,16,15,5,3,1,0,108948.92,78833.25,90172572,96395303,,35,9,T,13,8
product,90001838,16,16,5,3,1,1,108948.92,85392.71,90172572,96395304,,35,8,P,13,8
product,90001838,16,17,5,3,1,2,108948.92,91952.17,90172572,96395305,,35,7,P,13,8
product,90001838,16,18,5,3,1,3,108948.92,98511.63,90172572,96395306,,35,6,P,13,8
product,90001838,16,19,5,3,1,4,108948.92,105071.09,90172572,96395307,,35,5,P,13,8
product,90001838,17,-15,5,-3,2,0,116219.88,-117950.55,90172566,96395218,,36,39,P,13,2
product,90001838,17,-14,5,-3,2,1,116219.88,-111391.09,90172566,96395219,,36,38,P,13,2
product,90001838,17,-13,5,-3,2,2,116219.88,-104831.63,90172566,96395220,,36,37,P,13,2
product,90001838,17,-12,5,-3,2,3,116219.88,-98272.17,90172566,96395221,,36,36,P,13,2
product,90001838,17,-11,5,-3,2,4,116219.88,-91712.71,90172566,96395222,,36,35,P,13,2
product,90001838,17,-10,5,-2,2,0,116219.88,-85153.25,90172567,96395233,,36,34,P,13,3
product,90001838,17,-9,5,-2,2,1,116219.88,-78593.79,90172567,96395234,,36,33,T,13,3
product,90001838,17,-8,5,-2,2,2,116219.88,-72034.33,90172567,96395235,,36,32,T,13,3
product,90001838,17,-7,5,-2,2,3,116219.88,-65474.87,90172567,96395236,,36,31,T,13,3
product,90001838,17,-6,5,-2,2,4,116219.88,-58915.41,90172567,96395237,,36,30,T,13,3
product,90001838,17,-5,5,-1,2,0,116219.88,-52355.95,90172568,96395248,,36,29,T,13,4
product,90001838,17,-4,5,-1,2,1,116219.88,-45796.49,90172568,96395249,,36,28,T,13,4
product,90001838,17,-3,5,-1,2,2,116219.88,-39237.03,90172568,96395250,,36,27,T,13,4
product,90001838,17,-2,5,-1,2,3,116219.88,-32677.57,90172568,96395251,,36,26,T,13,4
product,90001838,17,-1,5,-1,2,4,116219.88,-26118.11,90172568,96395252,,36,25,T,13,4
product,90001838,17,0,5,0,2,0,116219.88,-19558.65,90172569,96395263,13,36,24,T,13,5
product,90001838,17,1,5,0,2,1,116219.88,-12999.19,90172569,96395264,13,36,23,T,13,5
product,90001838,17,2,5,0,2,2,116219.88,-6439.73,90172569,96395265,13,36,22,T,13,5
product,90001838,17,3,5,0,2,3,116219.88,119.73,90172569,96395266,13,36,21,T,13,5
product,90001838,17,4,5,0,2,4,116219.88,6679.19,90172569,96395267,13,36,20,T,13,5
product,90001838,17,5,5,1,2,0,116219.88,13238.65,90172570,96395278,,36,19,T,13,6
product,90001838,17,6,5,1,2,1,116219.88,19798.11,90172570,96395279,,36,18,T,13,6
product,90001838,17,7,5,1,2,2,116219.88,26357.57,90172570,96395280,,36,17,T,13,6
product,90001838,17,8,5,1,2,3,116219.88,32917.03,90172570,96395281,,36,16,T,13,6
product,90001838,17,9,5,1,2,4,116219.88,39476.49,90172570,96395282,,36,15,T,13,6
product,90001838,17,10,5,2,2,0,116219.88,46035.95,90172571,96395293,,36,14,T,13,7
product,90001838,17,11,5,2,2,1,116219.88,52595.41,90172571,96395294,,36,13,T,13,7
product,90001838,17,12,5,2,2,2,116219.88,59154.87,90172571,96395295,,36,12,T,13,7
product,90001838,17,13,5,2,2,3,116219.88,65714.33,90172571,96395296,,36,11,T,13,7
product,90001838,17,14,5,2,2,4,116219.88,72273.79,90172571,96395297,,36,10,T,13,7
product,90001838,17,15,5,3,2,0,116219.88,78833.25,90172572,96395308,,36,9,P,13,8
product,90001838,17,16,5,3,2,1,116219.88,85392.71,90172572,96395309,,36,8,P,13,8
product,90001838,17,17,5,3,2,2,116219.88,91952.17,90172572,96395310,,36,7,P,13,8
product,90001838,17,18,5,3,2,3,116219.88,98511.63,90172572,96395311,,36,6,P,13,8
product,90001838,17,19,5,3,2,4,116219.88,105071.09,90172572,96395312,,36,5,P,13,8
product,90001838,18,-10,6,-2,0,0,123490.84,-85153.25,90172573,96395313,,37,34,P,14,3
product,90001838,18,-9,6,-2,0,1,123490.84,-78593.79,90172573,96395314,,37,33,P,14,3
product,90001838,18,-8,6,-2,0,2,123490.84,-72034.33,90172573,96395315,,37,32,P,14,3
product,90001838,18,-7,6,-2,0,3,123490.84,-65474.87,90172573,96395316,,37,31,T,14,3
product,90001838,18,-6,6,-2,0,4,123490.84,-58915.41,90172573,96395317,,37,30,T,14,3
product,90001838,18,-5,6,-1,0,0,123490.84,-52355.95,90172574,96395328,14,37,29,T,14,4
product,90001838,18,-4,6,-1,0,1,123490.84,-45796.49,90172574,96395329,14,37,28,T,14,4
product,90001838,18,-3,6,-1,0,2,123490.84,-39237.03,90172574,96395330,14,37,27,T,14,4
product,90001838,18,-2,6,-1,0,3,123490.84,-32677.57,90172574,96395331,14,37,26,T,14,4
product,90001838,18,-1,6,-1,0,4,123490.84,-26118.11,90172574,96395332,14,37,25,T,14,4
product,90001838,18,0,6,0,0,0,123490.84,-19558.65,90172575,96395343,,37,24,T,14,5
product,90001838,18,1,6,0,0,1,123490.84,-12999.19,90172575,96395344,,37,23,T,14,5
product,90001838,18,2,6,0,0,2,123490.84,-6439.73,90172575,96395345,,37,22,T,14,5
product,90001838,18,3,6,0,0,3,123490.84,119.73,90172575,96395346,,37,21,T,14,5
product,90001838,18,4,6,0,0,4,123490.84,6679.19,90172575,96395347,,37,20,T,14,5
product,90001838,18,5,6,1,0,0,123490.84,13238.65,90172576,96395358,,37,19,T,14,6
product,90001838,18,6,6,1,0,1,123490.84,19798.11,90172576,96395359,,37,18,T,14,6
product,90001838,18,7,6,1,0,2,123490.84,26357.57,90172576,96395360,,37,17,T,14,6
product,90001838,18,8,6,1,0,3,123490.84,32917.03,90172576,96395361,,37,16,T,14,6
product,90001838,18,9,6,1,0,4,123490.84,39476.49,90172576,96395362,,37,15,T,14,6
product,90001838,18,10,6,2,0,0,123490.84,46035.95,90172577,96395373,,37,14,T,14,7
product,90001838,18,11,6,2,0,1,123490.84,52595.41,90172577,96395374,,37,13,T,14,7
product,90001838,18,12,6,2,0,2,123490.84,59154.87,90172577,96395375,,37,12,T,14,7
product,90001838,18,13,6,2,0,3,123490.84,65714.33,90172577,96395376,,37,11,P,14,7
product,90001838,18,14,6,2,0,4,123490.84,72273.79,90172577,96395377,,37,10,P,14,7
product,90001838,18,15,6,3,0,0,123490.84,78833.25,90172578,96395388,,37,9,P,14,8
product,90001838,18,16,6,3,0,1,123490.84,85392.71,90172578,96395389,,37,8,P,14,8
product,90001838,18,17,6,3,0,2,123490.84,91952.17,90172578,96395390,,37,7,P,14,8
product,90001838,18,18,6,3,0,3,123490.84,98511.63,90172578,96395391,,37,6,P,14,8
product,90001838,18,19,6,3,0,4,123490.84,105071.09,90172578,96395392,,37,5,P,14,8
product,90001838,19,-10,6,-2,1,0,130761.8,-85153.25,90172573,96395318,,38,34,P,14,3
product,90001838,19,-9,6,-2,1,1,130761.8,-78593.79,90172573,96395319,,38,33,P,14,3
product,90001838,19,-8,6,-2,1,2,130761.8,-72034.33,90172573,96395320,,38,32,P,14,3
product,90001838,19,-7,6,-2,1,3,130761.8,-65474.87,90172573,96395321,,38,31,P,14,3
product,90001838,19,-6,6,-2,1,4,130761.8,-58915.41,90172573,96395322,,38,30,P,14,3
product,90001838,19,-5,6,-1,1,0,130761.8,-52355.95,90172574,96395333,14,38,29,P,14,4
product,90001838,19,-4,6,-1,1,1,130761.8,-45796.49,90172574,96395334,14,38,28,T,14,4
product,90001838,19,-3,6,-1,1,2,130761.8,-39237.03,90172574,96395335,14,38,27,T,14,4
product,90001838,19,-2,6,-1,1,3,130761.8,-32677.57,90172574,96395336,14,38,26,T,14,4
product,90001838,19,-1,6,-1,1,4,130761.8,-26118.11,90172574,96395337,14,38,25,T,14,4
product,90001838,19,0,6,0,1,0,130761.8,-19558.65,90172575,96395348,,38,24,T,14,5
product,90001838,19,1,6,0,1,1,130761.8,-12999.19,90172575,96395349,,38,23,T,14,5
product,90001838,19,2,6,0,1,2,130761.8,-6439.73,90172575,96395350,,38,22,T,14,5
product,90001838,19,3,6,0,1,3,130761.8,119.73,90172575,96395351,,38,21,T,14,5
product,90001838,19,4,6,0,1,4,130761.8,6679.19,90172575,96395352,,38,20,T,14,5
product,90001838,19,5,6,1,1,0,130761.8,13238.65,90172576,96395363,,38,19,T,14,6
product,90001838,19,6,6,1,1,1,130761.8,19798.11,90172576,96395364,,38,18,T,14,6
product,90001838,19,7,6,1,1,2,130761.8,26357.57,90172576,96395365,,38,17,T,14,6
product,90001838,19,8,6,1,1,3,130761.8,32917.03,90172576,96395366,,38,16,T,14,6
product,90001838,19,9,6,1,1,4,130761.8,39476.49,90172576,96395367,,38,15,T,14,6
product,90001838,19,10,6,2,1,0,130761.8,46035.95,90172577,96395378,,38,14,P,14,7
product,90001838,19,11,6,2,1,1,130761.8,52595.41,90172577,96395379,,38,13,P,14,7
product,90001838,19,12,6,2,1,2,130761.8,59154.87,90172577,96395380,,38,12,P,14,7
product,90001838,19,13,6,2,1,3,130761.8,65714.33,90172577,96395381,,38,11,P,14,7
product,90001838,19,14,6,2,1,4,130761.8,72273.79,90172577,96395382,,38,10,P,14,7
product,90001838,19,15,6,3,1,0,130761.8,78833.25,90172578,96395393,,38,9,P,14,8
product,90001838,19,16,6,3,1,1,130761.8,85392.71,90172578,96395394,,38,8,P,14,8
product,90001838,19,17,6,3,1,2,130761.8,91952.17,90172578,96395395,,38,7,P,14,8
product,90001838,19,18,6,3,1,3,130761.8,98511.63,90172578,96395396,,38,6,P,14,8
product,90001838,19,19,6,3,1,4,130761.8,105071.09,90172578,96395397,,38,5,P,14,8
product,90001838,20,-10,6,-2,2,0,138032.76,-85153.25,90172573,96395323,,39,34,P,14,3
product,90001838,20,-9,6,-2,2,1,138032.76,-78593.79,90172573,96395324,,39,33,P,14,3
product,90001838,20,-8,6,-2,2,2,138032.76,-72034.33,90172573,96395325,,39,32,P,14,3
product,90001838,20,-7,6,-2,2,3,138032.76,-65474.87,90172573,96395326,,39,31,P,14,3
product,90001838,20,-6,6,-2,2,4,138032.76,-58915.41,90172573,96395327,,39,30,P,14,3
product,90001838,20,-5,6,-1,2,0,138032.76,-52355.95,90172574,96395338,14,39,29,P,14,4
product,90001838,20,-4,6,-1,2,1,138032.76,-45796.49,90172574,96395339,14,39,28,P,14,4
product,90001838,20,-3,6,-1,2,2,138032.76,-39237.03,90172574,96395340,14,39,27,P,14,4
product,90001838,20,-2,6,-1,2,3,138032.76,-32677.57,90172574,96395341,14,39,26,P,14,4
product,90001838,20,-1,6,-1,2,4,138032.76,-26118.11,90172574,96395342,14,39,25,P,14,4
product,90001838,20,0,6,0,2,0,138032.76,-19558.65,90172575,96395353,,39,24,T,14,5
product,90001838,20,1,6,0,2,1,138032.76,-12999.19,90172575,96395354,,39,23,T,14,5
product,90001838,20,2,6,0,2,2,138032.76,-6439.73,90172575,96395355,,39,22,T,14,5
product,90001838,20,3,6,0,2,3,138032.76,119.73,90172575,96395356,,39,21,T,14,5
product,90001838,20,4,6,0,2,4,138032.76,6679.19,90172575,96395357,,39,20,T,14,5
product,90001838,20,5,6,1,2,0,138032.76,13238.65,90172576,96395368,,39,19,T,14,6
product,90001838,20,6,6,1,2,1,138032.76,19798.11,90172576,96395369,,39,18,P,14,6
product,90001838,20,7,6,1,2,2,138032.76,26357.57,90172576,96395370,,39,17,P,14,6
product,90001838,20,8,6,1,2,3,138032.76,32917.03,90172576,96395371,,39,16,P,14,6
product,90001838,20,9,6,1,2,4,138032.76,39476.49,90172576,96395372,,39,15,P,14,6
product,90001838,20,10,6,2,2,0,138032.76,46035.95,90172577,96395383,,39,14,P,14,7
product,90001838,20,11,6,2,2,1,138032.76,52595.41,90172577,96395384,,39,13,P,14,7
product,90001838,20,12,6,2,2,2,138032.76,59154.87,90172577,96395385,,39,12,P,14,7
product,90001838,20,13,6,2,2,3,138032.76,65714.33,90172577,96395386,,39,11,P,14,7
product,90001838,20,14,6,2,2,4,138032.76,72273.79,90172577,96395387,,39,10,P,14,7
product,90001838,20,15,6,3,2,0,138032.76,78833.25,90172578,96395398,,39,9,P,14,8
product,90001838,20,16,6,3,2,1,138032.76,85392.71,90172578,96395399,,39,8,P,14,8
product,90001838,20,17,6,3,2,2,138032.76,91952.17,90172578,96395400,,39,7,P,14,8
product,90001838,20,18,6,3,2,3,138032.76,98511.63,90172578,96395401,,39,6,P,14,8
product,90001838,20,19,6,3,2,4,138032.76,105071.09,90172578,96395402,,39,5,P,14,8
product,90001838,21,-5,7,-1,0,0,145303.72,-52355.95,90172579,96395403,,40,29,P,15,4
product,90001838,21,-4,7,-1,0,1,145303.72,-45796.49,90172579,96395404,,40,28,P,15,4
product,90001838,21,-3,7,-1,0,2,145303.72,-39237.03,90172579,96395405,,40,27,P,15,4
product,90001838,21,-2,7,-1,0,3,145303.72,-32677.57,90172579,96395406,,40,26,P,15,4
product,90001838,21,-1,7,-1,0,4,145303.72,-26118.11,90172579,96395407,,40,25,P,15,4
product,90001838,21,0,7,0,0,0,145303.72,-19558.65,90172580,96395418,,40,24,P,15,5
product,90001838,21,1,7,0,0,1,145303.72,-12999.19,90172580,96395419,,40,23,P,15,5
product,90001838,21,2,7,0,0,2,145303.72,-6439.73,90172580,96395420,,40,22,P,15,5
product,90001838,21,3,7,0,0,3,145303.72,119.73,90172580,96395421,,40,21,P,15,5
product,90001838,21,4,7,0,0,4,145303.72,6679.19,90172580,96395422,,40,20,P,15,5
product,90001838,21,5,7,1,0,0,145303.72,13238.65,90172581,96395433,,40,19,P,15,6
product,90001838,21,6,7,1,0,1,145303.72,19798.11,90172581,96395434,,40,18,P,15,6
product,90001838,21,7,7,1,0,2,145303.72,26357.57,90172581,96395435,,40,17,P,15,6
product,90001838,21,8,7,1,0,3,145303.72,32917.03,90172581,96395436,,40,16,P,15,6
product,90001838,21,9,7,1,0,4,145303.72,39476.49,90172581,96395437,,40,15,P,15,6
product,90001838,22,-5,7,-1,1,0,152574.68,-52355.95,90172579,96395408,,41,29,P,15,4
product,90001838,22,-4,7,-1,1,1,152574.68,-45796.49,90172579,96395409,,41,28,P,15,4
product,90001838,22,-3,7,-1,1,2,152574.68,-39237.03,90172579,96395410,,41,27,P,15,4
product,90001838,22,-2,7,-1,1,3,152574.68,-32677.57,90172579,96395411,,41,26,P,15,4
product,90001838,22,-1,7,-1,1,4,152574.68,-26118.11,90172579,96395412,,41,25,P,15,4
product,90001838,22,0,7,0,1,0,152574.68,-19558.65,90172580,96395423,,41,24,P,15,5
product,90001838,22,1,7,0,1,1,152574.68,-12999.19,90172580,96395424,,41,23,P,15,5
product,90001838,22,2,7,0,1,2,152574.68,-6439.73,90172580,96395425,,41,22,P,15,5
product,90001838,22,3,7,0,1,3,152574.68,119.73,90172580,96395426,,41,21,P,15,5
product,90001838,22,4,7,0,1,4,152574.68,6679.19,90172580,96395427,,41,20,P,15,5
product,90001838,22,5,7,1,1,0,152574.68,13238.65,90172581,96395438,,41,19,P,15,6
product,90001838,22,6,7,1,1,1,152574.68,19798.11,90172581,96395439,,41,18,P,15,6
product,90001838,22,7,7,1,1,2,152574.68,26357.57,90172581,96395440,,41,17,P,15,6
product,90001838,22,8,7,1,1,3,152574.68,32917.03,90172581,96395441,,41,16,P,15,6
product,90001838,22,9,7,1,1,4,152574.68,39476.49,90172581,96395442,,41,15,P,15,6
product,90001838,23,-5,7,-1,2,0,159845.64,-52355.95,90172579,96395413,,42,29,P,15,4
product,90001838,23,-4,7,-1,2,1,159845.64,-45796.49,90172579,96395414,,42,28,P,15,4
product,90001838,23,-3,7,-1,2,2,159845.64,-39237.03,90172579,96395415,,42,27,P,15,4
product,90001838,23,-2,7,-1,2,3,159845.64,-32677.57,90172579,96395416,,42,26,P,15,4
product,90001838,23,-1,7,-1,2,4,159845.64,-26118.11,90172579,96395417,,42,25,P,15,4
product,90001838,23,0,7,0,2,0,159845.64,-19558.65,90172580,96395428,,42,24,P,15,5
product,90001838,23,1,7,0,2,1,159845.64,-12999.19,90172580,96395429,,42,23,P,15,5
product,90001838,23,2,7,0,2,2,159845.64,-6439.73,90172580,96395430,,42,22,P,15,5
product,90001838,23,3,7,0,2,3,159845.64,119.73,90172580,96395431,,42,21,P,15,5
product,90001838,23,4,7,0,2,4,159845.64,6679.19,90172580,96395432,,42,20,P,15,5
product,90001838,23,5,7,1,2,0,159845.64,13238.65,90172581,96395443,,42,19,P,15,6
product,90001838,23,6,7,1,2,1,159845.64,19798.11,90172581,96395444,,42,18,P,15,6
product,90001838,23,7,7,1,2,2,159845.64,26357.57,90172581,96395445,,42,17,P,15,6
product,90001838,23,8,7,1,2,3,159845.64,32917.03,90172581,96395446,,42,16,P,15,6
product,90001838,23,9,7,1,2,4,159845.64,39476.49,90172581,96395447,,42,15,P,15,6
